,index,job_title,company_name,Excel,Python,R,Java,Scala,C/C++,MATLAB,SAS,SQL/databases,Oracle,SPSS,Stata,Machine Learning,Data Mining/Analytics,NLP,Visualisation,Big Data,AWS Cloud,Probability,Support Vector Machines,Neural Networks,GCP,Jason,xml,Azure,Google Cloud,Mathematics,IBM,Algebra,Statistics,Operations research,DevOps,Git,presentation,management,agile,SDLC,decision making,problem solving,Team building,project_management,leadership,consulting
714,https://ca.linkedin.com/jobs/view/data-scientist-business-innovation-at-td-2268814892?refId=6ab6067a-3a13-4c1b-8fbf-b8cb1558dd0b&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - Business Innovation,TD,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
715,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=6ab6067a-3a13-4c1b-8fbf-b8cb1558dd0b&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
716,https://ca.linkedin.com/jobs/view/scientifique-des-donn%C3%A9es-et-appliqu%C3%A9-data-applied-scientist-at-microsoft-2264267307?refId=6ab6067a-3a13-4c1b-8fbf-b8cb1558dd0b&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Scientifique des données et appliqué/ Data & Applied Scientist,Microsoft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
717,https://ca.linkedin.com/jobs/view/data-scientist-at-bravado-2241570459?refId=6ab6067a-3a13-4c1b-8fbf-b8cb1558dd0b&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Bravado,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
718,https://ca.linkedin.com/jobs/view/data-scientist-at-bus-2297948592?refId=6ab6067a-3a13-4c1b-8fbf-b8cb1558dd0b&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,BUS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
719,https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=6ab6067a-3a13-4c1b-8fbf-b8cb1558dd0b&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist / Engineer,LotusFlare,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
720,https://ca.linkedin.com/jobs/view/data-scientist-at-nugget-ai-2268466326?refId=6ab6067a-3a13-4c1b-8fbf-b8cb1558dd0b&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,nugget.ai,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
721,https://ca.linkedin.com/jobs/view/data-scientist-at-perennial-dcm-2280212864?refId=6ab6067a-3a13-4c1b-8fbf-b8cb1558dd0b&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Perennial | DCM,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
722,https://ca.linkedin.com/jobs/view/principal-deep-learning-researcher-engineer-at-magic-leap-2307990414?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Principal Deep Learning Researcher/Engineer,Not found,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
723,https://ca.linkedin.com/jobs/view/data-scientist-at-chrysalabs-2274630481?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,ChrysaLabs,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
724,https://ca.linkedin.com/jobs/view/data-engineer-consultant-at-accenture-2307006498?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Engineer Consultant,Accenture,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
725,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-futuresoftit-2274681908?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,FutureSoftIT,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
726,https://ca.linkedin.com/jobs/view/data-scientist-client-success-at-equifax-canada-co-2273084640?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - Client Success,Equifax Canada Co.,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
727,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-aviva-canada-2213596201?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,Aviva Canada,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
728,https://ca.linkedin.com/jobs/view/data-scientist-at-visa-2241516352?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Visa,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,https://ca.linkedin.com/jobs/view/data-scientist-at-ubisoft-2303906701?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Ubisoft,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
730,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2277168741?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
731,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
732,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-skycope-technologies-inc-2277109900?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,Skycope Technologies Inc,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
733,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-cineplex-2191790506?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,Cineplex,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
734,https://ca.linkedin.com/jobs/view/data-engineer-contract-at-tundra-technical-solutions-2308561164?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Engineer (contract),Tundra Technical Solutions,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
735,https://ca.linkedin.com/jobs/view/data-scientist-at-tc-transcontinental-2251500242?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TC Transcontinental,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
736,https://ca.linkedin.com/jobs/view/senior-data-scientist-at-microsoft-2241511652?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Senior Data Scientist,Microsoft,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
737,https://ca.linkedin.com/jobs/view/data-scientist-at-amazon-web-services-aws-2207167787?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Amazon Web Services (AWS),0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
738,https://ca.linkedin.com/jobs/view/market-researcher-at-workhoppers-2307736744?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Market Researcher,Workhoppers,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
739,https://ca.linkedin.com/jobs/view/senior-data-engineer-at-randstad-canada-2307073028?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Senior Data Engineer ,Randstad Canada,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
741,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
742,https://ca.linkedin.com/jobs/view/data-scientist-game-at-prodigy-education-2173731319?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Data Scientist, Game",Prodigy Education,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,https://ca.linkedin.com/jobs/view/data-scientist-it-analytics-at-the-home-depot-canada-1979102144?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - IT Analytics,The Home Depot Canada,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
744,https://ca.linkedin.com/jobs/view/data-scientist-intermediate-4-6-years-toronto-remote-during-covid-at-corgta-inc-2274619273?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - Intermediate (4-6 years) - Toronto - Remote during COVID,CorGTA Inc.,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
745,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-michael-page-2198784866?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,Michael Page,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
746,https://ca.linkedin.com/jobs/view/senior-machine-learning-engineer-content-signals-at-pinterest-2277142111?refId=bd0d6773-07fc-4d54-9cc2-4e69f10f5b49&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Senior Machine Learning Engineer, Content Signals",Pinterest,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,https://ca.linkedin.com/jobs/view/data-scientist-at-visa-2241516352?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Visa,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
749,https://ca.linkedin.com/jobs/view/data-scientist-at-ubisoft-2303906701?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Ubisoft,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
750,https://ca.linkedin.com/jobs/view/data-scientist-at-chrysalabs-2274630481?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,ChrysaLabs,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
751,https://ca.linkedin.com/jobs/view/data-scientist-consultant-toronto-at-capgemini-2273269116?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist Consultant - Toronto,Capgemini,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
752,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
753,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
754,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2277168741?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
755,https://ca.linkedin.com/jobs/view/data-scientist-at-leapgrad-2268842712?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,LeapGrad,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
756,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
757,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Zesty.ai,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
758,https://ca.linkedin.com/jobs/view/data-scientist-at-technical-safety-bc-2274637912?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Technical Safety BC,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0
759,https://ca.linkedin.com/jobs/view/data-scientist-at-northone-business-banking-2291222670?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,NorthOne Business Banking,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
760,https://ca.linkedin.com/jobs/view/data-scientist-at-amazon-web-services-aws-2207167787?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Amazon Web Services (AWS),0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
761,https://ca.linkedin.com/jobs/view/data-engineer-business-intelligence-at-paypal-2272699515?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Engineer - Business Intelligence,PayPal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
762,https://ca.linkedin.com/jobs/view/data-scientist-business-innovation-at-td-2268814892?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - Business Innovation,TD,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
763,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
764,https://ca.linkedin.com/jobs/view/scientifique-des-donn%C3%A9es-et-appliqu%C3%A9-data-applied-scientist-at-microsoft-2264267307?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Scientifique des données et appliqué/ Data & Applied Scientist,Microsoft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
765,https://ca.linkedin.com/jobs/view/data-scientist-at-bravado-2241570459?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Bravado,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
766,https://ca.linkedin.com/jobs/view/data-scientist-at-bus-2297948592?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,BUS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
767,https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist / Engineer,LotusFlare,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
768,https://ca.linkedin.com/jobs/view/data-scientist-at-nugget-ai-2268466326?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,nugget.ai,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
769,https://ca.linkedin.com/jobs/view/data-scientist-at-perennial-dcm-2280212864?refId=027a7d7a-c4ba-4dff-a4e7-2a08acb9bd3d&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Perennial | DCM,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
770,https://ca.linkedin.com/jobs/view/data-scientist-at-visa-2241516352?refId=bc0635d5-5c29-4626-82d8-31b6bfa88fcf&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Visa,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=bc0635d5-5c29-4626-82d8-31b6bfa88fcf&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
772,https://ca.linkedin.com/jobs/view/data-scientist-at-ubisoft-2303906701?refId=bc0635d5-5c29-4626-82d8-31b6bfa88fcf&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Ubisoft,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
773,https://ca.linkedin.com/jobs/view/data-scientist-at-chrysalabs-2274630481?refId=bc0635d5-5c29-4626-82d8-31b6bfa88fcf&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,ChrysaLabs,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
774,https://ca.linkedin.com/jobs/view/data-scientist-consultant-toronto-at-capgemini-2273269116?refId=bc0635d5-5c29-4626-82d8-31b6bfa88fcf&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist Consultant - Toronto,Capgemini,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
775,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=bc0635d5-5c29-4626-82d8-31b6bfa88fcf&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
776,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=bc0635d5-5c29-4626-82d8-31b6bfa88fcf&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
777,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2277168741?refId=bc0635d5-5c29-4626-82d8-31b6bfa88fcf&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
